Id,SalePrice
1769,172990.08390616954
1770,134466.49440723445
1771,125988.21900759617
1772,138080.46753699172
1773,114246.50034441626
1774,183909.79200691968
1775,125867.32863371194
1776,116795.73368088157
1777,96792.57998032506
1778,131470.00068267342
1779,112074.36630402466
1780,182595.2958020659
1781,121823.44570633951
1782,82444.88758209442
1783,143895.5165140529
1784,90367.48675711294
1785,105389.21715590949
1786,147109.16431431784
1787,166294.34101075193
1788,54595.44803852902
1789,97169.05314692721
1790,67547.53635390165
1791,244734.078862148
1792,155767.901547275
1793,141241.45925097336
1794,149539.0895767879
1795,130749.98210946549
1796,120138.37902919842
1797,135698.39256826715
1798,116701.84075041524
1799,95810.15588075112
1800,115083.49160648891
1801,126758.52001632379
1802,169696.93008421146
1803,172743.63972882836
1804,129280.58742885718
1805,129920.36729288608
1806,147876.7755307044
1807,143663.66815670877
1808,121966.9952521895
1809,110974.46551163311
1810,131625.29972969118
1811,98406.18053193715
1812,101447.92963436419
1813,126526.72845557713
1814,88868.13937591252
1815,57468.58458222927
1816,88220.89168780879
1817,104233.32986974601
1818,130195.89531037539
1819,132999.75421281494
1820,71689.27098803116
1821,127095.99860405974
1822,159895.47733798658
1823,57940.77239664392
1824,127714.43953500067
1825,126827.28039318652
1826,99627.08140475549
1827,116317.18689487863
1828,124429.26193079741
1829,146342.26256458552
1830,143981.4904723754
1831,163941.70784640737
1832,130928.16870975947
1833,140088.0878250805
1834,134748.57311021502
1835,151474.16693842178
1836,145141.4202781185
1837,80668.07325829958
1838,122330.8780363719
1839,95962.8801958849
1840,124776.26145095959
1841,129694.73867722711
1842,99626.28760531312
1843,125452.94931623481
1844,136299.78081241585
1845,137074.56509181764
1846,144342.97372275358
1847,155206.99930613313
1848,56015.82561723042
1849,113852.6615618867
1850,117838.93539950976
1851,141269.66872188504
1852,117236.98355406655
1853,125250.05304230953
1854,167943.68516478495
1855,156223.56548690348
1856,214675.0631783997
1857,129107.74129860038
1858,175416.20310807863
1859,140506.78295795948
1860,154309.918899498
1861,139521.5178476553
1862,296054.5414661457
1863,296054.5414661457
1864,296054.5414661457
1865,332717.35866155464
1866,321288.4226035746
1867,253687.10196508607
1868,276471.37031782576
1869,192700.43594616247
1870,224320.91803718213
1871,255119.18000065754
1872,166192.18687926323
1873,221736.16988341892
1874,130146.73292372204
1875,205287.99479515158
1876,188878.74400690012
1877,204508.44198913279
1878,210875.20393524857
1879,118114.72338890328
1880,126718.82396905408
1881,256510.86491806354
1882,262203.8145721577
1883,202286.62133453658
1884,214965.72476960014
1885,230113.60381226178
1886,272456.70534766663
1887,200211.95205565554
1888,266618.65873717546
1889,162911.13779983507
1890,116232.46291223771
1891,150214.14271089778
1892,97582.27219102721
1893,126224.00267861574
1894,147913.02176082032
1895,140823.8714944543
1896,114384.22984639512
1897,113919.16496494279
1898,117510.95830932402
1899,139284.99345150206
1900,134491.15053474574
1901,135444.48678949845
1902,133301.16703666298
1903,199313.86685425157
1904,119462.43679064294
1905,173675.50253241608
1906,150997.43148748067
1907,186253.86282494772
1908,137408.3022502075
1909,153694.2215317699
1910,148346.31468803305
1911,185514.84914837778
1912,290122.5091754727
1913,149002.4560266019
1914,73139.63137720907
1915,249079.2516841828
1916,55389.1998242327
1917,271125.03533240035
1918,128863.99820740108
1919,158925.83224636354
1920,184429.41757317388
1921,378595.62914818956
1922,310647.82582124276
1923,212595.29483100056
1924,209552.09170235504
1925,221231.83217271257
1926,365395.60071113735
1927,120353.19704474421
1928,162046.31823444346
1929,108847.36986327253
1930,137083.04840111212
1931,131653.85200735874
1932,145023.70338403608
1933,160753.94990461427
1934,179319.64854504736
1935,164714.68693865684
1936,179209.35162642552
1937,178935.92934595118
1938,163962.4500409964
1939,258701.09657457206
1940,201807.30853122106
1941,180844.3414842475
1942,178910.3537489309
1943,205624.4595242976
1944,298156.6366567192
1945,338236.17424564663
1946,170638.01998969231
1947,292568.35602475354
1948,163299.73768847028
1949,223395.8095799167
1950,178450.86225933136
1951,258064.83812076133
1952,228327.16596360944
1953,154677.94526513587
1954,209955.9785280048
1955,137489.01747137404
1956,340363.7750315468
1957,174807.28800261216
1958,298936.0038086521
1959,161950.62549436453
1960,105086.52028800789
1961,121028.81344805096
1962,122842.12114217518
1963,122868.36377909232
1964,123861.97789427555
1965,158094.23761727844
1966,155016.58578578607
1967,268364.7749604755
1968,380474.0670970407
1969,351661.0907901431
1970,422052.03063652763
1971,526929.1873591001
1972,363214.2050825315
1973,269688.63330792065
1974,297608.70757661166
1975,529120.7514089824
1976,262230.8534876307
1977,337141.2405117671
1978,360798.2295947307
1979,344919.51818788436
1980,197229.4428767424
1981,338681.7464177909
1982,216054.93841607403
1983,216054.93841607403
1984,194035.74090205054
1985,219075.31478039818
1986,227767.26690468556
1987,182381.54500789102
1988,171946.34673107453
1989,200460.42472276118
1990,216690.2674640543
1991,197254.88528594456
1992,214864.96383452346
1993,178250.0674181656
1994,241265.00617864492
1995,194922.50927408892
1996,263518.7645032146
1997,339337.4102458986
1998,322711.5913069017
1999,232296.2915478244
2000,308306.15793059074
2001,254611.87287029752
2002,236082.89254854363
2003,267931.2814493325
2004,262074.6945661223
2005,228412.92960081444
2006,220148.1846341117
2007,271164.68118364265
2008,183282.28087311407
2009,184655.0290426285
2010,198266.41390622288
2011,149172.32244347106
2012,177663.14099859857
2013,174586.52254317186
2014,180788.3683975304
2015,194125.46453676134
2016,184032.27699126687
2017,197742.30604018318
2018,116325.24571944575
2019,124087.24043176735
2020,112534.78274991413
2021,108499.09316506854
2022,172432.7215732342
2023,156272.35249092773
2024,232104.31924780973
2025,382680.2817902833
2026,185076.7669484531
2027,152066.3226092664
2028,179805.30087545692
2029,171588.113190059
2030,276277.70933839004
2031,244186.93460276717
2032,259336.91155570446
2033,266554.3985700267
2034,177001.44667021077
2035,206217.13728053865
2036,214517.50075524364
2037,216566.67904863448
2038,363863.7372837741
2039,204972.3300318249
2040,348419.75154454744
2041,238291.6517220827
2042,209767.91510280196
2043,169280.3691324873
2044,203780.84816486642
2045,202158.55245302973
2046,168869.15194507304
2047,144352.71811122814
2048,137053.69351172788
2049,178892.59432680043
2050,186445.0979873527
2051,103541.34815905416
2052,131415.15312129311
2053,137942.06199879982
2054,85564.38802021873
2055,148883.40918702653
2056,137516.60236423797
2057,113679.49411660884
2058,205426.96758040067
2059,124798.64654621737
2060,153178.67057070968
2061,172768.94224961245
2062,120796.96201964092
2063,101510.74589406983
2064,131000.28159198609
2065,116113.27541419351
2066,167113.73289743048
2067,139370.70428900042
2068,179332.01220520952
2069,86436.65548497271
2070,103739.5777365924
2071,95850.6170909916
2072,159985.93782204555
2073,127156.11800759211
2074,193580.28871911485
2075,145009.56692642107
2076,111274.34278598955
2077,131530.32733770815
2078,118001.99618932263
2079,134149.39211746975
2080,119730.39793499369
2081,131322.56083314255
2082,158322.92687788862
2083,147590.30574979272
2084,102215.66631077701
2085,124179.05807490401
2086,139604.18537535443
2087,148576.6487710369
2088,121062.22171456163
2089,89535.35380064002
2090,140631.0063701743
2091,107383.07085101788
2092,134848.8642520892
2093,126099.77980854145
2094,130127.64205690718
2095,142494.0733608238
2096,85292.80225582825
2097,90290.81054361902
2098,150117.23247048943
2099,54442.305262441405
2100,103161.85584552151
2101,132195.71592484473
2102,136599.5760298031
2103,98360.6219783465
2104,158429.36396076166
2105,116546.17783099275
2106,72211.23324302993
2107,196488.73151398785
2108,113796.42217613035
2109,121254.01946989233
2110,119520.50150437118
2111,153051.9882568891
2112,130723.99738803884
2113,129994.5747518837
2114,118638.33702250513
2115,163021.24759699218
2116,122406.7165049362
2117,153630.71661289618
2118,121610.75485585984
2119,110798.64587035814
2120,116958.26882423868
2121,86445.01914859211
2122,94521.50791365931
2123,104362.83003407343
2124,179107.72533118745
2125,143618.66067846084
2126,161736.5433200986
2127,158508.12949565984
2128,123387.95667167929
2129,106065.35984378468
2130,140320.13985208343
2131,174665.3150085762
2132,119486.40246023344
2133,135450.0786664648
2134,112947.37673270695
2135,99243.48178998152
2136,75567.49610383569
2137,126870.42859398117
2138,127800.70282406741
2139,149586.0398426487
2140,132342.49685541372
2141,136225.67326040348
2142,123417.55681892495
2143,143272.08879335303
2144,117522.1754463546
2145,128680.38266652946
2146,142294.00069531816
2147,153628.07857070427
2148,140695.96435164387
2149,134534.9406813659
2150,199982.7020809593
2151,125020.71105892066
2152,157551.02430207367
2153,147889.33785370213
2154,106911.38646468287
2155,148137.955606624
2156,253991.70382127794
2157,219754.16473890585
2158,223980.57138017242
2159,212004.59784536625
2160,175583.81761326594
2161,271359.2987255609
2162,445520.01503707323
2163,328747.14380556793
2164,244843.75283546056
2165,170461.07973267947
2166,138688.8163359635
2167,201059.94587390986
2168,188236.95463861077
2169,195202.0786164518
2170,212122.93913313834
2171,138862.91396376156
2172,137643.0784532331
2173,162244.4284761834
2174,244110.36537722088
2175,313189.7744664107
2176,287738.9798532818
2177,250084.85847096026
2178,224738.98940148365
2179,141615.48917801154
2180,244914.9533270299
2181,204770.92603805588
2182,239196.18077812472
2183,198923.68059892775
2184,124126.69044087036
2185,124444.25334272037
2186,153174.6240198874
2187,151387.18073326905
2188,169066.95089007242
2189,223513.21108657302
2190,89419.49243222192
2191,89419.49243222192
2192,85402.24021447432
2193,113647.48798529668
2194,111297.63763218647
2195,97144.35871323515
2196,101828.9869504471
2197,119329.9454077291
2198,138007.76471288074
2199,156323.8175079567
2200,118532.41115063046
2201,134664.99559127577
2202,169258.30815359086
2203,141042.26620709168
2204,157045.21201669183
2205,118914.82304428202
2206,126183.59590905704
2207,189987.68837054627
2208,218607.77860282682
2209,184731.76290118674
2210,137501.10221158512
2211,121447.56659619455
2212,135801.18729170575
2213,101098.94062204284
2214,140881.35808498596
2215,107563.47135895783
2216,154852.79203972663
2217,54480.79635700778
2218,82761.38213578705
2219,94001.0272726911
2220,80904.31114830915
2221,249877.19531696188
2222,225256.02375862995
2223,272980.0028682964
2224,226423.58768792078
2225,154734.94691416677
2226,172179.34800976116
2227,194439.72449791146
2228,257981.62669429136
2229,231922.81072838904
2230,148325.86958713576
2231,209984.64542258502
2232,186490.20189665834
2233,165098.67681635838
2234,223701.4120911219
2235,209270.6263234595
2236,269088.2166027432
2237,321347.2517547745
2238,221899.62707445468
2239,131716.03560600293
2240,161776.79199533554
2241,139295.3038954757
2242,134197.6897977322
2243,132420.85754111898
2244,113788.99556116776
2245,102588.18123322348
2246,128698.20693278081
2247,128760.17377560184
2248,113940.2541283546
2249,123465.7634085479
2250,126934.18044142518
2251,110206.4648793924
2252,185183.47137684675
2253,155277.7063193748
2254,170376.02200649635
2255,185928.06957387188
2256,183944.18672925525
2257,213240.96314742076
2258,173739.3431946196
2259,178222.46565646882
2260,150695.75219903525
2261,188516.61494187266
2262,211407.94564325068
2263,301247.012749007
2264,455603.1724776718
2265,176363.05532141033
2266,278330.1772842697
2267,343958.524151493
2268,406099.2340468453
2269,165274.55596673637
2270,185473.77026178842
2271,216101.41598375703
2272,199170.8366824314
2273,155726.53379321826
2274,175829.1092294521
2275,172747.87009553585
2276,176997.57852660152
2277,186011.29430285134
2278,157794.270266715
2279,126672.96145737146
2280,100292.21873992376
2281,177746.25378040096
2282,179140.25173416978
2283,128255.98815906241
2284,136443.00590726844
2285,146047.65187652118
2286,117932.93183679656
2287,330224.86823548755
2288,282212.01167251804
2289,345791.9436505105
2290,432889.997882747
2291,309470.1281424694
2292,432607.02680691244
2293,458886.4542800068
2294,410329.7490722492
2295,507646.2666707798
2296,292449.06405344396
2297,273036.6277527966
2298,332986.9220935365
2299,381072.8280093462
2300,312086.50682457705
2301,251521.04157980258
2302,247127.32569588523
2303,260451.8097541476
2304,273555.53064686194
2305,184196.26852316037
2306,184196.26852316037
2307,181280.228439148
2308,241758.14067255164
2309,273230.8741184029
2310,213405.6861324316
2311,200346.75932204002
2312,167760.16878294872
2313,173490.72112448132
2314,181078.4963809628
2315,170743.67719502738
2316,193963.24313972745
2317,176591.10502045858
2318,171838.33407389515
2319,182786.2681428648
2320,186238.7059276196
2321,250589.91221705635
2322,186554.37398121046
2323,165172.52569610308
2324,170628.884509493
2325,214444.7156350646
2326,171463.46460582878
2327,214454.29682046108
2328,217045.795429129
2329,184092.45416577594
2330,182636.20373181466
2331,354185.7759434126
2332,403243.7588096814
2333,325489.4664397302
2334,263026.44508378097
2335,258352.75108363168
2336,324348.6953982078
2337,200026.3399220282
2338,261223.03212055456
2339,236100.4193879045
2340,434800.9019719774
2341,207778.27986927045
2342,236619.30777818244
2343,215409.4346423915
2344,237347.04252866807
2345,272508.5219014253
2346,216197.17986347145
2347,196267.1272493362
2348,231439.31463243833
2349,157828.61585277005
2350,261745.63517823882
2351,244635.236529678
2352,274011.12830697204
2353,255707.78764628273
2354,143582.6313409951
2355,159151.17754911847
2356,150490.91677008008
2357,210398.74908165704
2358,189736.2713282538
2359,141617.96248499982
2360,116690.3593169271
2361,132781.18423289937
2362,256124.21063241255
2363,132870.5388369371
2364,161168.96994147636
2365,218556.5096841069
2366,194069.9208626374
2367,238424.71146943295
2368,196359.6825123186
2369,239949.74786241283
2370,168974.65002885865
2371,173530.8327959745
2372,196227.92188933567
2373,252974.79703988275
2374,297120.43604226847
2375,234483.09089849866
2376,277337.005518893
2377,342684.53282052715
2378,144137.53556314023
2379,208555.0548445082
2380,143071.1953703651
2381,162932.93738171455
2382,195412.31034539582
2383,215726.8949482727
2384,228410.84727161357
2385,139968.98480781744
2386,130668.0300501612
2387,132473.54295435076
2388,115941.47941978449
2389,121706.42288013693
2390,129559.02057389963
2391,125027.92707523401
2392,108954.88961710845
2393,159771.9273099354
2394,135225.55683070287
2395,205132.28525437147
2396,148798.72819063743
2397,203966.10809975985
2398,123473.29592334823
2399,68591.1737870704
2400,66516.33509230005
2401,116657.91411905743
2402,120404.51902313426
2403,180458.66069016504
2404,130898.23695298702
2405,153715.5394304866
2406,135251.78526919906
2407,113639.14868960434
2408,130984.61462233482
2409,124686.75014818742
2410,184719.74466602915
2411,109041.62895425688
2412,142968.75911920835
2413,126498.16962374681
2414,135273.27928907785
2415,158417.37333496392
2416,124872.98341125294
2417,123753.67605636807
2418,124576.95392043809
2419,127587.44736234167
2420,108589.67097376798
2421,128297.77601721455
2422,107139.96621089341
2423,99021.07970378279
2424,172296.9566622665
2425,239204.6728324849
2426,124017.37991268822
2427,110379.85098734494
2428,177814.98194249484
2429,109308.26914856306
2430,126377.26333842173
2431,117489.76726594061
2432,133391.0112153001
2433,125261.95195567992
2434,131248.76367819984
2435,141038.19828812365
2436,102624.34062530054
2437,108101.62116266222
2438,111649.03096672728
2439,115683.72471810483
2440,130392.19337946744
2441,101207.17541001928
2442,109662.23734714618
2443,113438.27286074717
2444,117087.7812800141
2445,81410.38986255751
2446,111315.2857387459
2447,189855.098771067
2448,133701.5315944435
2449,105045.97982857832
2450,148598.91835096024
2451,132478.68871486315
2452,164017.9507886639
2453,92680.51768666628
2454,117585.98733290464
2455,114184.63612844054
2456,126184.24324047418
2457,125658.00778256245
2458,118917.922373203
2459,99953.5031281648
2460,140392.4293737242
2461,114746.00849583981
2462,135107.05146381923
2463,115773.60033050129
2464,179055.39534250114
2465,128916.20798715625
2466,118718.90835604997
2467,158046.46887444003
2468,88347.25268398071
2469,97516.95108527897
2470,184730.93465446084
2471,206977.1351821717
2472,171432.5207731918
2473,116373.08904294074
2474,95592.11929277817
2475,216746.94146190397
2476,123442.10111596115
2477,115461.41222403049
2478,167200.06076735703
2479,114018.53152890019
2480,136501.059187525
2481,120726.73948420449
2482,126477.04102014645
2483,112395.37307421418
2484,123774.17954825706
2485,112968.67295359822
2486,152530.34339814683
2487,177622.88920307174
2488,154487.27774752106
2489,163057.60831655122
2490,140733.99366201903
2491,95863.20384363472
2492,176910.29407297217
2493,139693.42390115815
2494,146822.32631500662
2495,100881.23771417692
2496,221485.49607970766
2497,150804.75908359844
2498,106708.12206588085
2499,102963.5612730433
2500,124505.77584080107
2501,131988.6916658767
2502,149817.78295801126
2503,98674.52013605596
2504,190451.73207013693
2505,214255.53661128462
2506,276037.32116486505
2507,347633.66090524464
2508,276037.32116486505
2509,236448.31223467056
2510,235827.25699578566
2511,188599.87549368173
2512,209929.08529567468
2513,208296.5582969739
2514,226470.581330692
2515,144026.0972020695
2516,160454.94957068315
2517,129703.88909367849
2518,137085.74241244316
2519,215549.7560377053
2520,203041.70780622822
2521,199407.66088782126
2522,212105.36696854763
2523,122589.11432726492
2524,127934.67975382242
2525,129057.57596856933
2526,138294.3336252965
2527,116962.51112470884
2528,122326.1549627434
2529,131962.68211332703
2530,117608.46937359138
2531,229884.36474736818
2532,220814.6399651627
2533,202987.4933946623
2534,236757.03317363004
2535,301119.4248159703
2536,221097.60180619085
2537,219236.18945587648
2538,186204.13691874422
2539,180408.16545482454
2540,178314.40903664476
2541,185838.67851238052
2542,159103.1957755613
2543,115321.60317047268
2544,119347.64296066068
2545,122286.60734512396
2546,149234.34244732116
2547,145096.0032609095
2548,173271.1311863652
2549,153261.61630370028
2550,394341.56118582154
2551,149771.46989220937
2552,127343.89460677245
2553,89419.49243222192
2554,109410.47849366181
2555,111541.32638009595
2556,90502.88510122133
2557,102048.35855244027
2558,152962.87060839267
2559,124749.58902981861
2560,130724.81974538678
2561,135560.78570336255
2562,119413.37891275929
2563,140258.7332485878
2564,174389.5634870314
2565,116241.73767448262
2566,135109.44896727323
2567,121461.00812499163
2568,181121.5449207413
2569,174440.41819007482
2570,138166.3456447011
2571,176627.55589002947
2572,179415.72110339807
2573,214150.46002386068
2574,261100.73607438506
2575,131911.8456172606
2576,131214.61753853477
2577,136129.4924523634
2578,90460.29284173917
2579,62820.490582033344
2580,128736.36621851918
2581,125550.71299291191
2582,119164.02438597218
2583,246093.39954987032
2584,155832.08334757676
2585,182264.70608564958
2586,208791.07187253612
2587,202617.0522734283
2588,137635.77063231444
2589,143310.75675711967
2590,203165.8005252298
2591,200302.1553797155
2592,232334.66846013034
2593,240359.27928303072
2594,177420.03155879842
2595,207227.34953005283
2596,305415.6883565135
2597,191304.16478979672
2598,248376.66077867657
2599,398160.94397397275
2600,145556.31123669338
2601,151503.56771535485
2602,106916.71549578811
2603,102238.36479237239
2604,99710.588819702
2605,108651.28546812647
2606,133156.93018879538
2607,164954.54423191608
2608,182432.9867350623
2609,148161.36832576434
2610,101542.2791148282
2611,139890.14867830247
2612,154672.17153883455
2613,113940.2541283546
2614,118443.91363591401
2615,143977.70244310042
2616,124319.58577703756
2617,197353.531245904
2618,173190.43614631792
2619,226534.10289820508
2620,171240.18364829323
2621,177331.35353536633
2622,184673.74018209142
2623,254535.338469262
2624,292883.2008798074
2625,345831.82390280435
2626,158884.14874562778
2627,190232.68380488842
2628,371782.9974159672
2629,490331.28047795914
2630,340880.9188251476
2631,480997.6015830674
2632,370667.1621957702
2633,291242.97249617026
2634,353364.2381207714
2635,151612.4090642393
2636,199246.20924266797
2637,163104.5053924357
2638,243199.9421921493
2639,182838.3324802542
2640,145011.62700678932
2641,110342.64649475855
2642,188645.4385127463
2643,137065.4312489947
2644,142797.9158727083
2645,124495.76710984852
2646,120582.84196320463
2647,127770.75427422204
2648,142718.11654939063
2649,138343.66437232817
2650,144884.208559431
2651,158664.28538049676
2652,399648.2106188861
2653,270950.0016602675
2654,261468.1377646589
2655,354913.1239956327
2656,320307.29241923324
2657,318229.273219773
2658,275105.9696564489
2659,295218.5181056905
2660,322998.073999333
2661,335401.4363757562
2662,328272.68397266377
2663,280374.231241248
2664,271158.9498339569
2665,317169.7338364063
2666,286312.12527131394
2667,168068.26768411152
2668,185341.33896060978
2669,177305.0382886136
2670,292768.2416075567
2671,185341.33896060978
2672,191606.96568821123
2673,204559.76849664657
2674,207522.043181802
2675,175208.28298829505
2676,194458.67607854443
2677,197001.29266486384
2678,253629.82869862122
2679,268266.4502691166
2680,289479.4088518803
2681,398299.69007693644
2682,327744.0131374706
2683,443145.0007742183
2684,312521.2460324479
2685,326633.9278764232
2686,255211.988751527
2687,280746.4583750899
2688,233418.48865980556
2689,208922.00565600506
2690,410165.03341740783
2691,188225.9860984395
2692,146149.65137871637
2693,203318.2315786096
2694,145726.67643068466
2695,201206.62486348386
2696,191890.922350835
2697,196332.39283882323
2698,181631.36305900355
2699,179794.43414940705
2700,162789.90191866094
2701,155541.56090289223
2702,125117.49362167311
2703,158847.54859216115
2704,149215.11739517545
2705,116893.27534653293
2706,113157.25123888924
2707,120113.57521936549
2708,119413.50670156007
2709,105000.5994851728
2710,114570.62631926044
2711,275883.95938340435
2712,338500.91677479265
2713,182456.4644614731
2714,166573.9808450978
2715,170853.97553666524
2716,156657.00230933298
2717,179951.1987706074
2718,240641.7460678012
2719,138287.71069115595
2720,173358.96351289723
2721,131444.6632781613
2722,163258.93503993715
2723,152673.4666463282
2724,112037.37222912205
2725,121438.85116524332
2726,130353.6413084063
2727,172311.19032527859
2728,161553.20782272512
2729,140711.58302264853
2730,131439.0151374178
2731,103147.2296609097
2732,109531.27237158138
2733,163626.89698909706
2734,148026.55301920528
